~id,~label,~from,~to,start_time:string,end_time:string,duration:string,caller_location:string,callee_location:string,cost:float,service_provider_id:string,billing_indicator:string,call_status:string,rate_plan:string,currency:string,caller_state:string,callee_state:string,caller_zipcode:string,callee_zipcode:string,caller_latitude:float,caller_long:float,callee_latitude:float,callee_long:float,caller_country:string,callee_country:string
7223425,sms,5552491005,5552491003,2024-08-15 09:43:32.758126,2024-08-15 09:49:33.758126,0:06:01,Belhaven,Ida,1.01,SP003,Billable,Busy,EssentialsSaver,USD,North Carolina,Louisiana,27810,71044,35.5428,-76.6232,33.0016,-93.8954,United States,United States
2658045,voice,5552491007,5552491004,2024-08-15 09:59:32.887628,2024-08-15 10:47:50.887628,0:48:18,Newell,Ruthton,1.25,SP003,Billable,Missed,Go5G,USD,California,Minnesota,96134,56170,41.8898,-121.3675,44.1776,-96.1035,United States,United States
5591276,sms,5552491004,5552491003,2024-08-15 10:11:33.040969,2024-08-15 11:09:57.040969,0:58:24,Palmona Park,Ducktown,0.52,SP004,Billable,Failed,EssentialsSaver,USD,Florida,Tennessee,33903,37326,26.6892,-81.8945,35.036,-84.3848,United States,United States
2195446,sms,5552491007,5552491003,2024-08-15 09:22:33.168952,2024-08-15 09:39:20.168952,0:16:47,Lakewood Ranch,Isleton,2.21,SP002,Billable,Missed,EssentialsSaver,USD,Florida,California,34202,95641,27.4185,-82.3948,38.1617,-121.6051,United States,United States
7536994,voice,5552491008,5552491004,2024-08-15 09:28:33.295959,2024-08-15 09:50:41.295959,0:22:08,Levittown,Parcelas de Navarro,2.68,SP001,Non-Billable,Busy,Go5GNext,USD,New York,Puerto Rico,11756,00778,40.7241,-73.5125,18.2301,-66.0043,United States,United States
6085960,sms,5552491003,5552491002,2024-08-15 10:04:33.423925,2024-08-15 11:00:13.423925,0:55:40,Apache,Seltzer,1.18,SP001,Non-Billable,Failed,Go5GNext,USD,Oklahoma,Pennsylvania,73006,17901,34.8937,-98.3584,40.696,-76.2366,United States,United States
6654092,sms,5552491007,5552491006,2024-08-15 10:00:33.550900,2024-08-15 10:10:40.550900,0:10:07,Roswell,Midvale,2.89,SP004,Non-Billable,Busy,Go5GPlus,USD,South Dakota,Idaho,57349,83645,44.006,-97.6975,44.4618,-116.7435,United States,United States
5189836,sms,5552491010,5552491004,2024-08-15 09:59:33.702400,2024-08-15 10:26:48.702400,0:27:15,Nimrod,El Rancho,2.85,SP001,Non-Billable,Failed,Go5GNext,USD,Minnesota,Wyoming,56477,82201,46.6375,-94.8805,42.268,-105.0477,United States,United States
7128713,sms,5552491000,5552491009,2024-08-15 10:00:33.841387,2024-08-15 10:01:52.841387,0:01:19,Bellwood,Bradford,0.98,SP003,Billable,Answered,Essentials,USD,Nebraska,Iowa,68624,50126,41.3418,-97.2398,42.6367,-93.2524,United States,United States
5887895,voice,5552491001,5552491008,2024-08-15 10:07:33.980620,2024-08-15 10:12:39.980620,0:05:06,Portis,Worthing,4.72,SP003,Billable,Missed,Go5G,USD,Kansas,South Dakota,67474,57077,39.5638,-98.6916,43.33,-96.7683,United States,United States
4226352,sms,5552491000,5552491007,2024-08-15 09:30:34.147141,2024-08-15 09:35:51.147141,0:05:17,Sandy,Big Creek,1.35,SP001,Non-Billable,Missed,Essentials,USD,Oregon,West Virginia,97055,25505,45.3988,-122.2697,38.0054,-82.0361,United States,United States
3524999,sms,5552491010,5552491004,2024-08-15 09:33:34.281827,2024-08-15 10:03:12.281827,0:29:38,Grand Saline,Los Minerales,2.55,SP004,Billable,Failed,Go5G,USD,Texas,Texas,75140,78045,32.6776,-95.7114,27.6555,-99.6179,United States,United States
7963644,voice,6662391005,6662391009,2024-08-15 09:42:34.411723,2024-08-15 10:05:42.411723,0:23:08,San Carlos II,Progress Village,4.03,SP001,Billable,Failed,EssentialsSaver,USD,Texas,Florida,78043,33619,27.4901,-99.3684,27.8831,-82.3593,United States,United States
3626246,sms,6662391004,6662391009,2024-08-15 10:10:34.538938,2024-08-15 10:56:51.538938,0:46:17,El Reno,Plum Springs,3.61,SP002,Non-Billable,Failed,Go5GPlus,USD,Oklahoma,Kentucky,73036,42101,35.5429,-97.966,37.021,-86.3777,United States,United States
4867440,sms,6662391005,6662391002,2024-08-15 09:41:34.668704,2024-08-15 09:55:02.668704,0:13:28,Villa Hugo II,La Follette,2.24,SP002,Non-Billable,Failed,EssentialsSaver,USD,Puerto Rico,Tennessee,00729,37766,18.4,-65.8928,36.3718,-84.1256,United States,United States
3060325,sms,6662391008,6662391002,2024-08-15 09:20:34.793814,2024-08-15 10:03:34.793814,0:43:00,Thomaston,Foots Creek,4.48,SP001,Billable,Failed,Go5GNext,USD,Alabama,Oregon,36783,97525,32.2683,-87.6237,42.3845,-123.1408,United States,United States
7059901,voice,6662391004,6662391005,2024-08-15 09:33:34.923619,2024-08-15 10:05:41.923619,0:32:07,Queen Creek,Huntington Park,4.3,SP001,Billable,Busy,EssentialsSaver,USD,Arizona,California,85142,90255,33.2454,-111.6173,33.98,-118.2167,United States,United States
2263880,voice,6662391006,6662391006,2024-08-15 09:41:35.054375,2024-08-15 10:38:07.054375,0:56:32,Teec Nos Pos,Bailey,1.5,SP002,Non-Billable,Busy,EssentialsSaver,USD,Arizona,Texas,86514,75496,36.9221,-109.0753,33.4337,-96.1651,United States,United States
6400306,voice,6662391003,6662391008,2024-08-15 10:11:35.180419,2024-08-15 10:57:55.180419,0:46:20,Nord,Galt,1.17,SP002,Non-Billable,Failed,Go5GNext,USD,California,Iowa,95973,50101,39.7739,-121.9549,42.6936,-93.6047,United States,United States
3881370,sms,6662391007,6662391001,2024-08-15 09:21:35.315321,2024-08-15 09:24:39.315321,0:03:04,Licking,Lake Annette,1.94,SP001,Non-Billable,Answered,Go5G,USD,Missouri,Missouri,65542,64746,37.4993,-91.8618,38.6544,-94.508,United States,United States
6474482,sms,6662391004,6662391004,2024-08-15 10:11:35.453560,2024-08-15 10:15:06.453560,0:03:31,Raceland,Suttons Bay,0.21,SP003,Billable,Answered,Go5GPlus,USD,Kentucky,Michigan,41183,49682,38.5376,-82.7344,44.98,-85.6506,United States,United States
5948405,voice,6662391000,6662391003,2024-08-15 09:29:35.584250,2024-08-15 09:39:24.584250,0:09:49,Oxnard,Blende,1.35,SP003,Non-Billable,Answered,Go5G,USD,California,Colorado,93032,81006,34.1964,-119.1815,38.247,-104.5714,United States,United States
1039813,voice,6662391009,6662391005,2024-08-15 09:37:35.779488,2024-08-15 10:11:18.779488,0:33:43,Combee Settlement,San Benito,4.53,SP003,Non-Billable,Answered,Go5G,USD,Florida,Texas,33801,78586,28.0597,-81.9051,26.1298,-97.644,United States,United States
3952550,sms,6662391004,6662391003,2024-08-15 10:16:35.937511,2024-08-15 10:23:00.937511,0:06:25,Warren Park,Panama City,1.14,SP001,Non-Billable,Missed,Go5GNext,USD,Indiana,Florida,46219,32405,39.7832,-86.0516,30.1995,-85.6003,United States,United States
4396592,sms,6662391010,6662391004,2024-08-15 09:22:36.065692,2024-08-15 10:04:13.065692,0:41:37,Benld,Esterbrook,0.16,SP003,Billable,Busy,Go5G,USD,Illinois,Wyoming,62009,82633,39.093,-89.8023,42.4062,-105.3858,United States,United States
6530162,voice,6662391010,6662391003,2024-08-15 10:04:36.191047,2024-08-15 10:29:06.191047,0:24:30,Holcomb,Hickory Valley,4.79,SP003,Billable,Answered,EssentialsSaver,USD,Mississippi,Tennessee,38940,38042,33.7642,-89.9732,35.155,-89.126,United States,United States
8182339,sms,6662391000,6662391008,2024-08-15 09:28:36.314881,2024-08-15 10:02:50.314881,0:34:14,Nassau Village-Ratliff,Ansonia,2.5,SP003,Billable,Busy,EssentialsSaver,USD,Florida,Ohio,32011,45303,30.5108,-81.8089,40.2141,-84.6344,United States,United States
5428685,sms,6662391009,6662391007,2024-08-15 09:42:36.439115,2024-08-15 10:10:08.439115,0:27:32,Rosemead,Walls,3.0,SP002,Non-Billable,Answered,Go5GNext,USD,California,Mississippi,91772,38680,34.0689,-118.0823,34.9257,-90.1604,United States,United States
2897307,sms,6662391002,6662391000,2024-08-15 09:43:36.562883,2024-08-15 10:19:37.562883,0:36:01,Cooperstown,Carolina Meadows,1.68,SP004,Non-Billable,Failed,EssentialsSaver,USD,Pennsylvania,North Carolina,16317,27517,41.4998,-79.8736,35.8597,-79.0179,United States,United States
9138470,voice,6662391006,6662391002,2024-08-15 09:27:36.687885,2024-08-15 09:55:05.687885,0:27:29,Kewaunee,Howey-in-the-Hills,4.6,SP001,Non-Billable,Missed,Go5G,USD,Wisconsin,Florida,54216,34737,44.4607,-87.5132,28.7098,-81.7798,United States,United States
9191120,voice,6662391005,6662391001,2024-08-15 10:14:36.872903,2024-08-15 10:20:50.872903,0:06:14,Clio,Charlack,0.35,SP001,Billable,Failed,Go5GNext,USD,Iowa,Missouri,50052,63114,40.636,-93.4514,38.7029,-90.3427,United States,United States
5139891,sms,6662391007,6662391002,2024-08-15 10:10:37.008086,2024-08-15 10:21:19.008086,0:10:42,Mahnomen,Sylvania,2.28,SP003,Billable,Missed,EssentialsSaver,USD,Minnesota,Pennsylvania,56557,16947,47.3147,-95.9673,41.8029,-76.8607,United States,United States
4210647,voice,6662391000,6662391008,2024-08-15 09:29:37.134988,2024-08-15 10:14:24.134988,0:44:47,Berrysburg,Cougar,2.98,SP003,Non-Billable,Missed,Go5G,USD,Pennsylvania,Washington,17005,98616,40.6029,-76.8101,46.0493,-122.3034,United States,United States
6099602,sms,6662391005,6662391008,2024-08-15 09:36:37.261057,2024-08-15 09:58:40.261057,0:22:03,Revere,Tumbling Shoals,0.22,SP001,Billable,Missed,Essentials,USD,Missouri,Arkansas,63465,72581,40.4944,-91.6764,35.5472,-91.9734,United States,United States
9985877,voice,6662391000,6662391005,2024-08-15 09:49:37.384764,2024-08-15 10:27:24.384764,0:37:47,Poway,Union Mill,1.09,SP004,Billable,Busy,Go5G,USD,California,Virginia,92074,20124,32.9871,-117.0201,38.7978,-77.3815,United States,United States
9669502,voice,6662391003,6662391006,2024-08-15 10:10:37.508387,2024-08-15 10:28:40.508387,0:18:03,Adrian,Orme,1.29,SP002,Billable,Answered,Go5G,USD,West Virginia,Tennessee,26201,37380,38.9069,-80.2729,35.0147,-85.8048,United States,United States
3360926,sms,6662391008,6662391007,2024-08-15 09:54:37.632105,2024-08-15 10:00:03.632105,0:05:26,Topsail Beach,McNeal,0.72,SP004,Billable,Missed,Essentials,USD,North Carolina,Arizona,28445,85617,34.3744,-77.632,31.6079,-109.6699,United States,United States
6120907,voice,6662391005,6662391005,2024-08-15 10:02:37.760809,2024-08-15 10:19:37.760809,0:17:00,Foraker,Port Orange,2.09,SP003,Non-Billable,Failed,Go5GPlus,USD,Oklahoma,Florida,74652,32122,36.8728,-96.5693,29.1085,-81.0137,United States,United States
1789426,sms,6662391007,6662391000,2024-08-15 10:06:37.889363,2024-08-15 10:38:08.889363,0:31:31,Moapa Town,Parral,0.49,SP001,Billable,Busy,Go5GNext,USD,Nevada,Ohio,89025,44622,36.6925,-114.6356,40.5609,-81.495,United States,United States
8524838,sms,6662391006,6662391004,2024-08-15 09:26:38.019993,2024-08-15 09:45:36.019993,0:18:58,Edgewater Estates,Pleasant Run Farm,4.8,SP004,Billable,Busy,Go5G,USD,Texas,Ohio,78368,45240,28.0969,-97.865,39.3016,-84.5493,United States,United States
4616459,voice,6662391007,6662391002,2024-08-15 10:08:38.147528,2024-08-15 10:45:35.147528,0:36:57,Palisade,Glacier View,1.62,SP002,Non-Billable,Busy,Go5GPlus,USD,Minnesota,Alaska,56469,99674,46.7125,-93.4894,61.8511,-147.7764,United States,United States
4049767,sms,6662391000,6662391008,2024-08-15 09:49:38.274918,2024-08-15 10:47:46.274918,0:58:08,Takoma Park,Gilberts,2.32,SP001,Billable,Busy,Go5GPlus,USD,Maryland,Illinois,20913,60136,38.981,-77.0028,42.1097,-88.3715,United States,United States
8988198,voice,6662391004,6662391010,2024-08-15 09:52:38.400403,2024-08-15 10:13:53.400403,0:21:15,Saks,Messiah College,4.28,SP003,Billable,Busy,EssentialsSaver,USD,Alabama,Pennsylvania,36202,17055,33.7118,-85.8536,40.1576,-76.9839,United States,United States
7541362,sms,6662391002,6662391000,2024-08-15 09:24:38.525689,2024-08-15 09:58:31.525689,0:33:53,Ramireno,Curlew,3.77,SP003,Non-Billable,Missed,Go5GPlus,USD,Texas,Iowa,78067,50527,27.0145,-99.3821,42.9797,-94.7378,United States,United States
4069213,voice,6662391009,6662391004,2024-08-15 09:35:38.651051,2024-08-15 10:19:11.651051,0:43:33,Akeley,Alanson,3.59,SP004,Billable,Answered,Go5G,USD,Minnesota,Michigan,56433,49706,47.0005,-94.728,45.4425,-84.7871,United States,United States
8418377,voice,6662391006,6662391006,2024-08-15 09:29:38.774480,2024-08-15 10:26:13.774480,0:56:35,Randsburg,East Pittsburgh,0.33,SP002,Non-Billable,Busy,Go5GNext,USD,California,Pennsylvania,93554,15112,35.368,-117.6607,40.3969,-79.8382,United States,United States
3193459,voice,6662391002,6662391000,2024-08-15 10:01:38.898264,2024-08-15 10:10:07.898264,0:08:29,Goldston,Schenevus,3.75,SP001,Billable,Busy,Go5GNext,USD,North Carolina,New York,27252,12155,35.5929,-79.3286,42.5497,-74.827,United States,United States
7543703,sms,6662391002,6662391010,2024-08-15 09:38:39.023021,2024-08-15 09:58:48.023021,0:20:09,Elk Park,Shamrock Lakes,4.34,SP001,Non-Billable,Missed,Go5GNext,USD,North Carolina,Indiana,28622,47348,36.1582,-81.9808,40.4117,-85.4262,United States,United States
2484817,voice,6662391005,6662391001,2024-08-15 09:44:39.146150,2024-08-15 10:44:08.146150,0:59:29,South Sioux City,Tonasket,0.34,SP003,Non-Billable,Missed,Go5GPlus,USD,Nebraska,Washington,68776,98855,42.4627,-96.4125,48.7075,-119.4409,United States,United States
3259369,sms,6662391006,6662391005,2024-08-15 09:58:39.269751,2024-08-15 10:10:34.269751,0:11:55,Ingold,Dolliver,3.71,SP003,Billable,Failed,Essentials,USD,North Carolina,Iowa,28328,50531,34.8313,-78.3497,43.4636,-94.6142,United States,United States
9642333,voice,6662391000,6662391009,2024-08-15 09:24:39.393366,2024-08-15 09:45:58.393366,0:21:19,Loogootee,Harts,3.08,SP003,Non-Billable,Missed,Essentials,USD,Indiana,West Virginia,47553,25524,38.6756,-86.914,38.0343,-82.129,United States,United States
8937009,sms,6662391010,6662391009,2024-08-15 10:15:39.517695,2024-08-15 10:45:51.517695,0:30:12,Institute,Nedrow,3.92,SP001,Non-Billable,Missed,EssentialsSaver,USD,West Virginia,New York,25112,13120,38.3797,-81.7662,42.978,-76.1417,United States,United States
7602735,voice,6662391009,6662391008,2024-08-15 10:03:39.645298,2024-08-15 10:21:42.645298,0:18:03,Sugar Notch,Village Shires,2.11,SP001,Billable,Missed,EssentialsSaver,USD,Pennsylvania,Pennsylvania,18706,18966,41.1939,-75.9312,40.2016,-74.9706,United States,United States
9003391,sms,6662391006,6662391007,2024-08-15 09:53:39.774743,2024-08-15 10:45:48.774743,0:52:09,Ixonia,Norco,0.39,SP001,Billable,Busy,EssentialsSaver,USD,Wisconsin,Louisiana,53036,70047,43.1396,-88.5963,29.9986,-90.4036,United States,United States
3972310,sms,6662391010,6662391003,2024-08-15 09:56:39.898228,2024-08-15 10:18:16.898228,0:21:37,Cimarron Hills,Hubbardston,2.64,SP004,Billable,Answered,EssentialsSaver,USD,Colorado,Michigan,80915,48845,38.8597,-104.6995,43.0943,-84.842,United States,United States
1583270,voice,6662391005,6662391004,2024-08-15 10:05:40.021403,2024-08-15 10:28:50.021403,0:23:10,East Springfield,Hazel Crest,2.0,SP004,Non-Billable,Busy,Essentials,USD,Ohio,Illinois,43925,60429,40.4474,-80.8599,41.5732,-87.6899,United States,United States
6196244,sms,6662391000,6662391008,2024-08-15 10:14:40.145759,2024-08-15 10:52:16.145759,0:37:36,Newark,Bonham,3.14,SP004,Billable,Failed,Go5GNext,USD,Missouri,Texas,63458,75418,39.9946,-91.9734,33.588,-96.1901,United States,United States
2139812,voice,6662391005,6662391008,2024-08-15 09:18:40.269596,2024-08-15 09:25:46.269596,0:07:06,Espy,Lynn,2.75,SP004,Billable,Answered,Go5G,USD,Pennsylvania,Colorado,17815,81020,41.0055,-76.4164,37.4219,-104.6431,United States,United States
7784835,sms,6662391000,6662391006,2024-08-15 09:21:40.395958,2024-08-15 10:08:53.395958,0:47:13,Oak Hills,Aibonito,0.84,SP001,Non-Billable,Missed,Go5GPlus,USD,Iowa,Puerto Rico,52601,00705,40.7586,-91.1463,18.1398,-66.2659,United States,United States
7794831,voice,6662391010,6662391002,2024-08-15 10:02:40.522241,2024-08-15 10:20:51.522241,0:18:11,Keshena,Eureka Mill,3.74,SP002,Non-Billable,Missed,EssentialsSaver,USD,Wisconsin,South Carolina,54135,29706,44.8697,-88.6002,34.718,-81.1929,United States,United States
4396186,sms,6662391002,6662391002,2024-08-15 09:29:40.647044,2024-08-15 09:57:25.647044,0:27:45,Birch River,Wauna,2.94,SP004,Billable,Answered,Go5G,USD,West Virginia,Washington,26610,98329,38.4961,-80.7497,47.386,-122.6695,United States,United States
3834121,voice,6662391009,6662391010,2024-08-15 09:37:40.773868,2024-08-15 10:09:43.773868,0:32:03,Linwood,Grandin,4.61,SP004,Non-Billable,Busy,EssentialsSaver,USD,New York,North Dakota,14486,58038,42.8967,-77.9476,47.2367,-97.0032,United States,United States
9172461,sms,6662391002,6662391003,2024-08-15 09:40:40.898916,2024-08-15 10:37:57.898916,0:57:17,Terrytown,Ulen,4.18,SP004,Billable,Failed,Go5G,USD,Nebraska,Indiana,69341,46052,41.8465,-103.6706,40.0661,-86.465,United States,United States
2347716,sms,6662391004,6662391008,2024-08-15 09:31:41.022564,2024-08-15 10:17:21.022564,0:45:40,White City,Knights Ferry,4.71,SP001,Billable,Answered,EssentialsSaver,USD,Illinois,California,62069,95361,39.0716,-89.7637,37.8199,-120.6704,United States,United States
5532111,voice,6662391007,6662391008,2024-08-15 09:37:41.145783,2024-08-15 09:41:57.145783,0:04:16,Moore Station,Fanning Springs,0.88,SP002,Billable,Failed,EssentialsSaver,USD,Texas,Florida,75770,32693,32.1905,-95.5704,29.5873,-82.9245,United States,United States
5951205,sms,6662391001,6662391007,2024-08-15 09:49:41.269044,2024-08-15 10:18:56.269044,0:29:15,Highland Lake,Scircleville,0.3,SP004,Billable,Failed,Go5GNext,USD,Alabama,Indiana,35121,46041,33.8876,-86.4244,40.2875,-86.3,United States,United States
5671803,sms,6662391007,6662391007,2024-08-15 09:53:41.392863,2024-08-15 09:57:26.392863,0:03:45,Lincoln Center,Slaughter Beach,1.38,SP001,Non-Billable,Failed,Go5GNext,USD,Kansas,Delaware,67455,19963,39.043,-98.1468,38.915,-75.309,United States,United States
7866285,voice,6662391000,6662391002,2024-08-15 09:44:41.517269,2024-08-15 10:43:54.517269,0:59:13,Dranesville,Anguilla,2.78,SP003,Billable,Answered,Go5GNext,USD,Virginia,Mississippi,20170,38721,38.9955,-77.3693,32.9719,-90.8284,United States,United States
9970057,sms,6662391002,6662391003,2024-08-15 10:11:41.640947,2024-08-15 10:59:23.640947,0:47:42,Buckskin,Austintown,1.55,SP001,Non-Billable,Answered,Go5GPlus,USD,Indiana,Ohio,47613,44511,38.2284,-87.412,41.0932,-80.7405,United States,United States
2635322,voice,6662391003,6662391009,2024-08-15 09:33:41.764619,2024-08-15 09:51:43.764619,0:18:02,Fountain Hills,Parkerfield,4.3,SP002,Non-Billable,Missed,Go5G,USD,Arizona,Kansas,85269,67005,33.6073,-111.7398,37.0679,-96.9957,United States,United States
9057117,voice,6662391004,6662391006,2024-08-15 09:38:41.888540,2024-08-15 10:01:19.888540,0:22:38,Lagro,Modoc,4.13,SP003,Non-Billable,Missed,EssentialsSaver,USD,Indiana,Indiana,46941,47358,40.8391,-85.7275,40.0455,-85.1262,United States,United States
9281121,voice,6662391004,6662391008,2024-08-15 09:54:42.015259,2024-08-15 09:57:09.015259,0:02:27,Indian Head,Edie,3.04,SP002,Billable,Answered,Go5GPlus,USD,Maryland,Pennsylvania,20640,15501,38.5987,-77.1555,40.0863,-79.128,United States,United States
2112904,voice,6662391007,6662391001,2024-08-15 09:18:42.147940,2024-08-15 09:57:19.147940,0:38:37,Lake Wilderness,Westside,3.19,SP002,Non-Billable,Failed,EssentialsSaver,USD,Virginia,California,22551,93624,38.3036,-77.7277,36.4042,-120.1341,United States,United States
4558104,sms,6662391009,6662391002,2024-08-15 10:08:42.282101,2024-08-15 10:23:18.282101,0:14:36,Basye,De Witt,4.08,SP004,Non-Billable,Busy,Essentials,USD,Virginia,Missouri,22842,64639,38.8182,-78.7659,39.3849,-93.2199,United States,United States
8474916,voice,6662391005,6662391001,2024-08-15 10:01:42.410571,2024-08-15 10:55:02.410571,0:53:20,Scottsville,Creswell,0.45,SP004,Billable,Failed,Go5GNext,USD,Kansas,North Carolina,67420,27928,39.5426,-97.9523,35.8743,-76.4031,United States,United States
5750029,voice,6662391002,6662391003,2024-08-15 09:28:42.540005,2024-08-15 09:55:07.540005,0:26:25,Martindale,Wappingers Falls,3.25,SP001,Non-Billable,Busy,Go5GNext,USD,Texas,New York,78655,12590,29.8444,-97.839,41.5984,-73.9181,United States,United States
3114014,sms,6662391007,6662391003,2024-08-15 09:26:42.740578,2024-08-15 09:59:30.740578,0:32:48,New Hempstead,Port LaBelle,2.58,SP002,Non-Billable,Failed,Go5G,USD,New York,Florida,10977,33935,41.1488,-74.0485,26.7565,-81.3827,United States,United States
5742998,sms,6662391009,6662391007,2024-08-15 10:14:42.888488,2024-08-15 11:12:30.888488,0:57:48,Euharlee,New Pekin,3.47,SP001,Billable,Answered,Essentials,USD,Georgia,Indiana,30120,47165,34.1441,-84.9327,38.5029,-86.0152,United States,United States
